,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.subTypology,labels,neighborhood,parkingSpace.parkingSpacePrice,newDevelopmentFinished
2,97471009,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/01/79/1038489306.jpg,367120,21,bj,228000.0,flat,sale,114.0,False,2,2,"Ronda de Monte Alto, 54",A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.38113,-8.4062699,True,https://www.idealista.com/inmueble/97471009/,757,"Piso en venta en La Coruña. Piso bajo de 2 dormitorios, 1 baño y salón con cocina. Dispone de hilo musical y domótica. Está situado en el casco urbano de la ciudad de A Coruña, con unas bonitas vistas, próximo a la Torre de Hércules y la Playa das Lapas. Encontrará todos los servicios necesarios que una gran ciudad puede ofrecer al alcance de su mano. Cuenta con aeropuerto, estación de tren y estación de autobuses; además de buenos accesos por carreteras, con la AP-9 que recorre de norte a sur la comunidad y la A-6 que conecta directamente con Madrid. La ciudad cuenta con una circunvalación y la autopista AG-55 hasta Carballo. ¿Te interesa? Contacta con nosotros.",False,good,False,True,2000.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña","Piso en Ronda de Monte Alto, 54",True,True,,,,,
3,98960682,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d9/2f/31/1029523705.jpg,VI-12-F,15,12,248000.0,flat,sale,129.0,True,3,2,Calle Aurelio Aguirre Galarraga s/n,A Coruña,A Coruña,Someso - Matogrande,es,43.3352237,-8.409246,True,https://www.idealista.com/obra-nueva/98960682/,4758,"¡Cada vez estamos más cerca, llegamos a planta 10ª! EMPIEZA 2024 EN TU NUEVO HOGAR ¿Quieres ver como progresa la promoción? Accede aquí y podrás ver como avanzan sus obras. ¡DISFRUTA DE LA PROMOCIÓN CON MEJORES VISTAS PANORÁMICAS Y PRECIOS MUY COMPETITIVOS! Habitat Torre Amura es una promoción de viviendas de 1 a 3 dormitorios con un diseño de 16 alturas proyectado por NIMO/Mezquita Arquitectura. La promoción dispone de zonas comunes privadas, con jardines y área de juegos infantiles. Vistas Panorámicas en Someso ¿Te imaginas despertarte en un entorno tranquilo con espectaculares vistas panorámicas de la ciudad de A Coruña? Habitat Torre Amura cuenta con 16 alturas, totalmente exenta, sin barreras que te impidan disfrutar de las vistas de A Coruña o la montaña. Encuentra tu piso en venta en la calle Aurelio Aguirre Galarraga, en Someso, la zona de expansión natural de A Coruña, al lado del Campus Universitario de Elviña. La mejor ubicación de Coruña ¿Qué puede haber más cómodo y sostenible que ir a trabajar sin mover el coche?. Enfrente está Matogrande, donde tienes todos los servicios a tu disposición, ocio y área comercial (CARREFOUR). Las comunicaciones con el centro a través del transporte urbano o con poblaciones limítrofes, son excelentes. Estarás a 4 minutos de la Plaza de Cuatro Caminos, a menos de 5 min de la Tercera Ronda y de la Avda Alfonso Molina, dos de las principales vías de acceso a A Coruña. Incluso a menos de 5 min en coche, está el principal centro comercial de Galicia, Marineda City. Campus Elviña a 300 m ¿Dónde puedes vivir y poder ir a clase andando? En Habitat Torre Amura estarás a escasos 300 m del Campus Universitario y tendrás todas las conexiones posibles para desplazarte a A Coruña o a cualquier localidad del área metropolitana. ¿Sabes qué es vivir en una promoción segura y saludable? En Habitat Torre Amura tenemos la certificación de “Promoción Segura y Saludable”, que garantiza que se están cumpliendo los más estrictos parámetros en materia de salud, bienestar y seguridad en el hogar. Ha obtenido la calificación más alta de la consultora “ SMDos” y la entidad internacional “IMQ” que han tenido en cuenta cuestiones tales como la accesibilidad, gestión del mantenimiento y emergencias, respeto al medio ambiente, materiales empleados en la construcción, etc; que afectan a la calidad de vida de los futuros propietarios. ¿Dónde puedes encontrar el mejor diseño y la distribución más eficiente junto con la calidad de un edificio sostenible? En Habitat Torre Amura, desde el estudio de arquitectura NIMO/Mezquita, se ha cuidado hasta el último detalle en el diseño de nuestra promoción. Se han incluido soluciones muy eficientes en confort, ahorro energético y mantenimiento del edificio y las viviendas. Pisos con jardín en A Coruña Disponer de áreas verdes en la zona común hace que tengas un lugar en el que la paz y la tranquilidad reine en ti. El más mínimo detalle está estudiado en esta promoción. Sabemos que es la manera de poder ofrecer viviendas con una distribución pensada para aprovechar al máximo los espacios, con estancias amplias y exteriores. Destacan a su vez por sus amplios ventanales que hacen que las estancias sean aún más luminosas. Además, se han incluido soluciones muy eficientes en confort y ahorro en cuanto a mantenimiento del edificio y aislamientos térmicos y acústicos. Las viviendas disponen también de cocinas amuebladas y baños equipados con primeras marcas como el plato de ducha Flow de Krionshell del Grupo Porcelanosa. Comprar un piso en Someso con la mejor distribución.",True,newdevelopment,True,True,1922.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Aurelio Aguirre Galarraga s/n,,,,,,,False
4,99233436,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/65/42/db/1037324030.jpg,PV 042,39,3,210000.0,flat,sale,136.0,True,4,2,Padre Sarmiento,A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3594072,-8.4141391,False,https://www.idealista.com/inmueble/99233436/,2356,"Piso EXTERIOR y AMPLIO, a la venta, de 4 dormitorios, con VISTAS al PARQUE DE STA. MARGARITA.  Situado en la Calle Padre Sarmiento, a muy pocos minutos del Palacio de Congresos y de la zona de Juan Florez. Al lado de la Avenida Finisterre y de la Ronda de Nelle. La VIVIENDA se distribuye en hall, gran salón- comedor muy luminoso con vistas al parque, al igual que un dormitorio, ideal para estudio. También tiene la posibilidad de unir las dos estancias y hacer una gran zona diafana.  Cocina independiente, amplia, con mucho espacio de almacenaje. El agua caliente es por termo eléctrico.  Tiene un aseo colindante con un pequeño dormitorio, el cual, se podría ampliar, haciendo un baño completo y una pequeña zona de despensa, si se necesita.  Tres dormitorios más, de muy buen tamaño. Uno de ellos con un pequeño armario empotrado, y los otros dos, por sus dimensiones podrían ser el principal. Además, de comunicar con una pequeña terraza. Esta zona de noche, es muy luminosa, porque da a un amplio patio de manzana con un lateral abierto hacia el parque. Por último, cuarto de baño completo con bañera. Además, el suelo de parquet, es el original de la vivienda, está en perfecto estado. Las ventanas, son de madera. Tiene videoportero. Instalación de Gas Natural en el edificio. Ascensor. Gastos de comunidad: 70 € Piso con muchísimas posibilidades, gracias a su superficie y distribución, se puede diferenciar la zona de día de la de noche.",False,renew,False,True,1544.0,True,False,False,False,False,False,flat,"Paseo de los Puentes-Santa Margarita, A Coruña",Piso en Padre Sarmiento,,,,,Paseo de los Puentes-Santa Margarita,,
5,91991710,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e1/04/06/828140660.jpg,3421-06271,21,4,105000.0,studio,sale,53.0,True,0,1,"Jose Pascual Lopez Corton, 2",A Coruña,A Coruña,Someso - Matogrande,es,43.337368,-8.410806,True,https://www.idealista.com/inmueble/91991710/,4549,"PISO TIPO ESTUDIO, exterior y muy luminoso, ubicado a escasos metros de la Avenida de Alfonso Molina, Universidad de A Coruña y de la tercera ronda. Vivienda distribuida en un ESPACIO ABIERTO, cocina americana, baño y terraza.  Descripción detallada: La vivienda de 33 m2 útiles, está distribuida en un espacio abierto común, obteniendo así una continuidad espacial y una explotación máxima de los espacios. En la entrada se encuentra una estancia que puede emplearse como dormitorio, un armario empotrado bastante grande con cajones y caja fuerte, un almacén con gran capacidad de almacenaje y el baño. El baño está totalmente equipado con plato ducha y mampara, lavabo e inodoro suspendido, espejo de pared a pared. La cocina está ubicada en la parte central de la vivienda, divide la estancia en dos apartados y está abierta hacia la zona de salón comedor. Está dotada con todos los electrodomésticos, y tiene una bonita encimera de granito. La terraza está completamente cerrada y está provista de dos ventanales de pie a techo que le proporcionan mucha luz y unas maravillosas vistas. El acceso a la terraza es a través de unas puertas de cristal correderas. La calefacción y ACS están centralizadas y van por gas ciudad. Carpintería interior de roble y suelos de parquet. Plaza de garaje es opcional, 12.000€  Excelente para inversión, se alquila rápidamente.  Edificio de reciente construcción con acabados de alta calidad. El edificio cuenta con gimnasio, sauna, una piscina al aire libre y otra cubierta, área recreativa infantil, salas de reuniones, puerta de seguridad y vídeo portero. Edificio sin barreras arquitectónicas. Situado a cinco minutos de la Universidad de A Coruña, en una zona que cuenta con todos los servicios, transporte público, centros de salud, colegios, zonas de ocio, supermercados... Una zona de fácil acceso y salida de la ciudad, con fácil disponibilidad de aparcamiento público a toda hora y a solo cinco minutos del Marineda City.    Si te interesa este inmueble llámanos, incluimos en nuestros servicios asesoría bancaria totalmente gratis para los futuros compradores, buscamos la mejor financiación del mercado. A través de convenios nacionales con las principales entidades bancarias permite que nuestros clientes disfruten de las mejores opciones de financiación del mercado, con condiciones especiales y ventajosas, recibiendo un trato ""prime"" que nos diferencia. Este anuncio no es vinculante, puede contener errores, se muestra a título informativo y no contractual. El texto que se ofrece está destinado a su uso como instrumento documental. No tiene validez jurídica ninguna. "".",False,good,False,True,1981.0,False,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña","Estudio en Jose Pascual Lopez Corton, 2",True,False,studio,,,12000.0,
6,99142116,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/43/2e/1034909718.jpg,5435A,22,3,180000.0,duplex,sale,111.0,True,5,2,Calle das Petunias,A Coruña,A Coruña,Someso - Matogrande,es,43.3432598,-8.4042895,False,https://www.idealista.com/inmueble/99142116/,3813,"ATENCION INVERSORES! DUPLEX PARA REFORMAR - BARRIO DE LAS FLORES! REF: 5435 Rias Altas en Calle Petunias. Te presentamos esta luminosa vivienda en el Barrio de las Flores. Se trata de un dúplex de cinco dormitorios dobles y exteriores, dos baños, salón en dos ambientes y cocina independiente y equipada. Buena oportunidad tanto para primera vivienda como para inversión, ya que es una zona muy demandada al tener muy cerca el campus de la Universidad de Coruña. Muy luminoso debido a su orientación, y todo exterior, dando todos los dormitorios a la calle. Edificio en buen estado, con ascensor. Portal con barreras arquitectónicas. Perfectamente comunicado con transporte público y con todos los servicios a un paso tales como centro de salud, supermercados, farmacias, colegios, restaurantes.. . No lo dudes y llámanos para visitar..",True,renew,False,True,1622.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Dúplex en Calle das Petunias,,,duplex,,,,
7,99081069,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a2/02/f6/1032917690.jpg,5429RED,26,6,289000.0,flat,sale,125.0,True,4,2,Calle Mendaña de Neyra,A Coruña,A Coruña,Someso - Matogrande,es,43.3421039,-8.4102527,False,https://www.idealista.com/inmueble/99081069/,4026,"EXPOCORUÑA. EXTERIOR CON TERRAZA   A un paso de Expocoruña encontramos esta vivienda exterior muy soleada con una acogedora terraza. La vivienda ha sido actualizada, se entrega recién pintada y suelos pulidos.   Para entrar a vivir.    Se distribuye en:  Amplio salón comedor de doble altura, con salida directa a terraza (8 m2 aprox. ) con sol todo el día.  Espaciosa cocina, actualizada, con todos los electrodomésticos, columna de calor (horno + micro), frigo-combi, lavavajillas, placa vitro con mucha capacidad de almacenamiento; tiene anexo una zona de lavandería y tendedero.    Completan la vivienda 4 extraordinarios dormitorios, tres de ellos en planta, otro en dúplex (actualmente como despacho), 3 de ellos con grandes armarios.    2 baños uno de ellos incorporado en dormitorio principal.    La vivienda se entrega recién pintada con suelos pulidos y cocina actualizada.  destacar su orientación con sol todo el día, vistas despejadas.   Aislamiento con ventanas de de doble cristal.   gran capacidad de armarios, realmente extraordinarios.    Plaza de garaje y trastero.  Se encuentra en zona consolidada, con los principales servicios del día a día a pie de puerta.    Muy bien comunicada y con fácil acceso a las principales arterias de la ciudad en cualquier dirección.",True,good,False,True,2312.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Mendaña de Neyra,True,True,,,,,
8,99076095,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/56/a0/be/1032821606.jpg,5427D,22,10,230000.0,flat,sale,77.0,True,2,2,Ronda de Outeiro,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3622044,-8.4214737,False,https://www.idealista.com/inmueble/99076095/,2501,"NOVEDAD! REFORMADO A ESTRENAR EN LA RONDA DE OUTEIRO! REF: 5427 Rias Altas en Calle Ronda De Outeiro. Te presentamos esta luminosa vivienda con reforma a estrenar en Ronda de Outeiro, a la altura de Avenida Finisterre y Calle Barcelona. En una de las zonas más dinámicas y mejor situadas de la ciudad, a escasos metros del centro comercial y de todo tipo de servicios que nos hacen el día a día más llevadero. Espacio aprovechado al milímetro, lo que deriva en una distribución óptima a la vez que práctica. Cocina con isla, amplia y estilo americana abierta al salón que se distribuye de una forma totalmente diáfana. Siguiendo por el pasillo, en el que disponemos de varios armarios empotrados, nos encontramos con los dos dormitorios, totalmente exteriores, ambos con armarios empotrados y uno de ellos en suite con plato ducha. El segundo baño, de tres piezas con plato de ducha, se encuentra en el pasillo. Reforma a estrenar, con suelos de tarima, ventanas de aluminio climalit oscilobatientes y carpintería interior blanca. Edificio en buen estado, con ascensor, y que además dispone de salvaescaleras. Si crees que esta es tu vivienda no lo dudes y llámanos para visitar..",True,good,False,True,2987.0,True,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Ronda de Outeiro,,,,,,,
9,99138604,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a0/d1/d7/1035959633.jpg,5433D,22,10,240000.0,flat,sale,95.0,True,3,2,Avenida de Oza,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.354733,-8.3996065,False,https://www.idealista.com/inmueble/99138604/,2510,"AVENIDA DE OZA! CON TERRAZA Y VISTAS DESPEJADAS! REF: 5433 Rias Altas en Calle Avenida De Oza. Te presentamos esta luminosa viivenda con excelentes vistas y una bonita terraza de 20 metros en la Avenida de Oza, muy cerca de la Gaiteira. Distribución óptima en la que se aprovecha al máximo cada uno de los espacios. La vivienda cuenta con tres amplios dormitorios muy luminosos y con armarios empotrados, dos baños en pasillo, uno con plato de ducha y otro con bañera, salón amplio en dos estancias con acceso directo a terraza exterior en la que poder disfrutar del tiempo con familia y amigos. Edificio con ascensor a cota cero, portal sin barreras arquitectónicas y zonas comunes en buen estado de conservación. Debido a su situación, tiene todos los servicios a un paso, con zonas verdes al lado, colegios, farmacias, supermercados.. . Si es lo que estás buscando, no dudes en ponerte en contacto con nosotros para visitar..",True,good,False,True,2526.0,True,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en Avenida de Oza,,,,,,,
10,97941890,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/e6/35/1037907971.jpg,373116,24,1,244700.0,flat,sale,87.0,False,2,2,"Calle Eladio Rodríguez González, 10",A Coruña,A Coruña,Ensanche - Juan Florez,es,43.3614301,-8.4148734,True,https://www.idealista.com/inmueble/97941890/,2204,"Venta de vivienda a estrenar situado en la Calle Eladio Rodríguez González en A Coruña, de dos dormitorios con armarios empotrados, dos baños, cocina con salida a patio interior y garaje. Se encuentra situada en la Calle Eladio Rodríguez González, donde tiene todos los servicios cercanos, farmacias, colegios, centro de salud.. . esta a unos 15 minutos de la plaza de Pontevedra.",False,good,False,True,2813.0,True,False,False,False,False,False,flat,"Paseo de los Puentes-Santa Margarita, A Coruña","Piso en Calle Eladio Rodríguez González, 10",True,True,,,Paseo de los Puentes-Santa Margarita,,
11,96951421,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/26/ea/e2/1038488744.jpg,357261,21,5,142900.0,flat,sale,65.0,True,1,1,"Calle San Isidoro, 14",A Coruña,A Coruña,Sagrada Familia,es,43.3600811,-8.4164874,True,https://www.idealista.com/inmueble/96951421/,2403,"Exclusivo loft en venta de 52m². Distribuido en una amplia zona de salón y cocina que esta separada por una mampara acristalada, y dormitorio y un cuarto de baño completo con una amplia ducha.  Tiene todo lo que necesitas en un espacio muy acogedor y muy bien aprovechado.  Con garaje en el mismo edificio.",False,good,False,True,2198.0,True,False,False,False,False,False,flat,"Sagrada Familia, A Coruña","Piso en Calle San Isidoro, 14",True,True,,,,,
12,98974199,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/1f/ce/1030063728.jpg,3421-08016,21,1,120000.0,flat,sale,67.0,True,2,1,agra de bragua,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.359022,-8.4239419,False,https://www.idealista.com/inmueble/98974199/,2890,"RE/MAX RIAZOR te ofrece este piso CON TERRAZA, es un primero sin ascensor. El piso se distribuye en un salón y una pequeña habitación contigua, que puede habilitarse todo ello como un salón-comedor diáfano, además el piso consta de otros 2 dormitorios amplios y un baño con bañera. Dispone del uso y disfrute en EXCLUSIVA de una terraza de aproximadamente 22m2 Las ventanas que dan a la terraza son de PVC con apertura oscilobatiente y las ventanas de la fachada principal están sin cambiar y son de madera de apertura de guillotina. A través de convenios nacionales con las principales entidades bancarias permite que nuestros clientes disfruten de las mejores opciones de financiación del mercado, con condiciones especiales y ventajosas, recibiendo un trato ""prime"" que nos diferencia. El texto que se ofrece está destinado a su uso como instrumento documental. No tiene validez jurídica ninguna.",False,renew,False,False,1791.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en agra de bragua,,,,,,,
13,98579735,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/6e/89/1016964961.jpg,,40,,35000.0,chalet,sale,90.0,False,3,2,"Lugar Bens, 51",A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.359342,-8.4487025,True,https://www.idealista.com/inmueble/98579735/,4521,"OPORTUNIDAD DE COMPRAR UNA CASA Y RESTAURARLA A SU GUSTO. Se trata de una casa adosada, unifamiliar. Se distribuye en tres plantas de 8o metros útiles. Tiene una terraza exterior de 12 metros. No tiene finca. Saldrían tres habitaciones y dos baños. Es una oportunidad de comprar y hacer la reforma a su gusto, en las fotos hay un proyecto de como podría quedar. El bus urbano esta a 50 metros. No lo dude, llamenos y se la enseñamos. Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo y no contractual.",False,renew,False,,389.0,True,False,False,False,False,False,chalet,"Agra del Orzán - Ventorrillo, A Coruña","Chalet adosado en Lugar Bens, 51",,,terracedHouse,,,,
14,99260920,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c5/db/26/1038277146.jpg,,13,4,250000.0,penthouse,sale,75.0,True,2,1,"Calle Damas, 18",A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3704715,-8.3932179,True,https://www.idealista.com/inmueble/99260920/,871,"Precioso ático de diseño en la plaza de Azcárraga. Recientemente reformado. Se distribuye en cocina independiente completamente equipada, amplio salón, un dormitorio con vestidor, un cuarto de baño con plato de ducha, y un altillo para despacho o pequeño dormitorio. Totalmente amueblado con un diseño moderno y un gusto muy cuidado. Calefacción. Muy soleado. 4º piso con ascensor.",False,good,False,True,3333.0,False,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña","Ático en Calle Damas, 18",,,penthouse,,,,
15,97253167,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e7/09/23/999787435.jpg,259551,23,1,135000.0,flat,sale,69.0,False,3,1,Cuatro Caminos - Plaza de la Cubela,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3546342,-8.4001898,False,https://www.idealista.com/inmueble/97253167/,2523,"Buena oportunidad piso de 3 habitaciones, salon, un baño y cocina. Necesita reforma, excelente ubicación, adaptado a minusválidos. Está a escasos metros de la zona del Paseo marítimo del Puerto de La Coruña, tabacalera, y la calle Ramón y Cajal cuatro caminos centro comercial, y Corte Inglés. Barrio consolidado y familiar. Excelentes comunicaciones. Excelente oportunidad para adquirir una vivienda como inversión para alquilar, o vivienda habitual. Consúltenos condiciones y rentabilidad, ( El PVP indicado no incluye impuestos ni gastos de Escritura ).  PARA PROPIETARIOS:  ¿Necesitas vender para comprar? te ayudamos coordinándolo todo y con hipoteca cambio de casa. ¿Tienes prisa en vender? te ofrecemos una venta rápida con todas las garantías. ¿Necesitas una hipoteca? en donpiso la encuentras y en condiciones preferentes. ¿Herencias? , ¿Divorcios? , te ayudamos y coordinamos todo. Infórmate: 628 739 726 -.",False,renew,False,True,1957.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso,,,,,,,
16,96099948,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/d1/f5/936723019.jpg,0012,26,,230000.0,chalet,sale,347.0,False,6,2,"Lonzas, 2",A Coruña,A Coruña,Someso - Matogrande,es,43.3441254,-8.4149052,True,https://www.idealista.com/inmueble/96099948/,3919,"Ubicadas en la Coruña en Lonzas - O Birloque, cerca de la rotonda que va hacia El Corte Ingles y salida hacia la tercera ronda, y Alfonso molina, accesos muy fáciles a la entrada y salida de A Coruña y a lo polígonos de A Grela y Pocomaco. Su ubicación privilegiada nos permite vivir en la ciudad con la independencia de una casa con jardín y terraza. Ubicación muy cercana a varios centros comerciales: El Corte Ingles, Marineda, Carrefour, Alcampo.. . La propiedad esta formada por dos viviendas de 81 m2 y 138m2 respectivamente, adicional tiene tres almacenes de 81m2, 22m2 y 46m2 donde se pueden reformar y habilitar para uso de las viviendas.  Cuenta con una entrada peatonal y vehicular para tres coches mínimo, donde nos encontramos una primera vivienda donde consta de una cocina con tendedero y su cuarto de baño, un salón y tres habitaciones.. .  A la segunda vivienda se acede por la planta primera a las habitaciones, y en la planta inferior esta la cocina un baño y un salón amplio con acceso al jardín de la vivienda.. . La dos viviendas están para reformar, el suelo es urbano zona edificatoria zonal 3 para poder construir se tiene que aprobar un estudio de detalle. ideal para inversionistas que deseen reformar y alquilar por su ubicación cerca de la universidad y a un paso de todo. Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo y no contractual.",False,renew,False,,663.0,True,False,False,False,False,False,chalet,"Someso - Matogrande, A Coruña","Chalet adosado en Lonzas, 2",True,True,terracedHouse,,,,
17,98619825,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/fd/c6/35/1018269753.jpg,,27,1,120000.0,flat,sale,102.0,True,2,2,Carretera de Eiris s/n,A Coruña,A Coruña,Someso - Matogrande,es,43.3411328,-8.3959195,True,https://www.idealista.com/inmueble/98619825/,4026,"DÚPLEX VENTA EN CARRETERA DE EIRIS. OPORTUNIDAD INVERSIONISTAS. Se vende este dúplex con inquilinos. La vivienda, está dividida en dos apartamentos.  Uno de ellos con terraza cubierta. El primero tiene, una habitación, un baño y cocina comedor.  El segundo tiene, una habitación, cuarto de baño, cocina comedor y terraza cubierta. La rentabilidad de los alquileres es de 640 euros, mes, pudiendo amortizar la compra aproximadamente, en 15 años. ( con esta renta). Otra opción, sería, unir los dos y hacer una única vivienda, o vivir usted en uno y el otro alquilarlo.  Es una zona de mucha demanda de alquiler y al ser baja la renta, se alquila fácilmente.  Ambos apartamentos, tienen su certificado energético.  La zona esta tiene muy buenas comunicaciones, zona de colegios, tiendas etc.  Si lo desea, llamenos, y se lo podemos enseñar.  Este anuncio no es vinculante, puede contener errores. Se muestra a titulo informativo, y no contractural.",False,good,False,False,1176.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Carretera de Eiris s/n,,,,,,,
18,97888850,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2f/ed/c5/994008075.jpg,VI-16-B ,15,16,220000.0,flat,sale,96.0,True,2,1,Calle Aurelio Aguirre Galarraga s/n,A Coruña,A Coruña,Someso - Matogrande,es,43.3352237,-8.409246,True,https://www.idealista.com/obra-nueva/97888850/,4758,"¡Cada vez estamos más cerca, llegamos a planta 10ª! EMPIEZA 2024 EN TU NUEVO HOGAR ¿Quieres ver como progresa la promoción? Accede aquí y podrás ver como avanzan sus obras. ¡DISFRUTA DE LA PROMOCIÓN CON MEJORES VISTAS PANORÁMICAS Y PRECIOS MUY COMPETITIVOS! Habitat Torre Amura es una promoción de viviendas de 1 a 3 dormitorios con un diseño de 16 alturas proyectado por NIMO/Mezquita Arquitectura. La promoción dispone de zonas comunes privadas, con jardines y área de juegos infantiles. Vistas Panorámicas en Someso ¿Te imaginas despertarte en un entorno tranquilo con espectaculares vistas panorámicas de la ciudad de A Coruña? Habitat Torre Amura cuenta con 16 alturas, totalmente exenta, sin barreras que te impidan disfrutar de las vistas de A Coruña o la montaña. Encuentra tu piso en venta en la calle Aurelio Aguirre Galarraga, en Someso, la zona de expansión natural de A Coruña, al lado del Campus Universitario de Elviña. La mejor ubicación de Coruña ¿Qué puede haber más cómodo y sostenible que ir a trabajar sin mover el coche?. Enfrente está Matogrande, donde tienes todos los servicios a tu disposición, ocio y área comercial (CARREFOUR). Las comunicaciones con el centro a través del transporte urbano o con poblaciones limítrofes, son excelentes. Estarás a 4 minutos de la Plaza de Cuatro Caminos, a menos de 5 min de la Tercera Ronda y de la Avda Alfonso Molina, dos de las principales vías de acceso a A Coruña. Incluso a menos de 5 min en coche, está el principal centro comercial de Galicia, Marineda City. Campus Elviña a 300 m ¿Dónde puedes vivir y poder ir a clase andando? En Habitat Torre Amura estarás a escasos 300 m del Campus Universitario y tendrás todas las conexiones posibles para desplazarte a A Coruña o a cualquier localidad del área metropolitana. ¿Sabes qué es vivir en una promoción segura y saludable? En Habitat Torre Amura tenemos la certificación de “Promoción Segura y Saludable”, que garantiza que se están cumpliendo los más estrictos parámetros en materia de salud, bienestar y seguridad en el hogar. Ha obtenido la calificación más alta de la consultora “ SMDos” y la entidad internacional “IMQ” que han tenido en cuenta cuestiones tales como la accesibilidad, gestión del mantenimiento y emergencias, respeto al medio ambiente, materiales empleados en la construcción, etc; que afectan a la calidad de vida de los futuros propietarios. ¿Dónde puedes encontrar el mejor diseño y la distribución más eficiente junto con la calidad de un edificio sostenible? En Habitat Torre Amura, desde el estudio de arquitectura NIMO/Mezquita, se ha cuidado hasta el último detalle en el diseño de nuestra promoción. Se han incluido soluciones muy eficientes en confort, ahorro energético y mantenimiento del edificio y las viviendas. Pisos con jardín en A Coruña Disponer de áreas verdes en la zona común hace que tengas un lugar en el que la paz y la tranquilidad reine en ti. El más mínimo detalle está estudiado en esta promoción. Sabemos que es la manera de poder ofrecer viviendas con una distribución pensada para aprovechar al máximo los espacios, con estancias amplias y exteriores. Destacan a su vez por sus amplios ventanales que hacen que las estancias sean aún más luminosas. Además, se han incluido soluciones muy eficientes en confort y ahorro en cuanto a mantenimiento del edificio y aislamientos térmicos y acústicos. Las viviendas disponen también de cocinas amuebladas y baños equipados con primeras marcas como el plato de ducha Flow de Krionshell del Grupo Porcelanosa. Comprar un piso en Someso con la mejor distribución.",True,newdevelopment,True,True,2292.0,True,False,False,False,False,False,flat,"Someso - Matogrande, A Coruña",Piso en Calle Aurelio Aguirre Galarraga s/n,,,,,,,False
