,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,detailedType.subTypology,neighborhood,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,parkingSpace.parkingSpacePrice,newDevelopmentFinished
2,95521116,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/ca/35/1037593175.jpg,5214D,20,7,195000.0,flat,sale,101.0,True,3,2,Calle Benito Blanco Rajoy,A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3565875,-8.4018274,False,https://www.idealista.com/inmueble/95521116/,2318,"AL LADO DEL CORTE INGLÉS DE CUATRO CAMINOS - 3 DORMITORIOS - MUY LUMINOSO - 1 CUARTO DE BAÑO Y 1 ASEO - PARA REFORMAR. Te presentamos este piso para reformar que consta de tres dormitorios, 1 cuarto de baño y 1 aseo, salón exterior con cocina independiente. El salón-comedor exterior de 24 m2 con ventanales a la calle y cocina dotada con horno, nevera, placa de vitrocerámica y campana extractora. Tendedero interior. Baño en pasillo de 4 piezas con plato de ducha. La calefacción es central y el agua caliente por butano. Ventanas de hierro correderas. Edificio en buen estado. Portal con barreras arquitectónicas que cuenta con acceso con rampa. Con todos los servicios a un paso tales como supermercados, colegios, farmacias, paradas de autobús.. . No dudes en ponerte en contacto con nosotros para visitarlo...",True,renew,False,True,1931.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña",Piso en Calle Benito Blanco Rajoy,,,,,,,
3,97819253,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ee/04/a8/992293826.jpg,3297,22,2,146900.0,flat,sale,86.0,True,3,2,ANTONIO PEDREIRA RÍOS,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3632759,-8.4217389,False,https://www.idealista.com/inmueble/97819253/,2439,"SERFISEGUR Inmobiliaria vende vivienda en A CORUÑA.  Piso amueblado, semi-reformado, en el AGRA DEL ORZÁN, 2ª planta con ascensor, salón, tres habitaciones -una es italiana, unida al salón con puerta corredera y sin ventanas cocina independiente amueblada y equipada, dos baños completos -uno con bañera y otro con ducha- y recibidor. PRECIO SIN PLAZA DE GARAJE. POSIBILIDAD DE INCLUIR EN LA VENTA un plaza de garaje en otro edificio situado a 3 minutos a pie. (PRECIO DE PISO Y PLAZA: 153.000 €). Tiene suelo de parqué, armarios empotrados, calefacción eléctrica y agua caliente con calentador a gas natural. La cocina tiene placa vitrocerámica y lavavajillas. Todos los electrodomésticos están en buen estado y con poco uso. Situado a un paso de la Ronda de Outeiro y a 500 metros de la rotonda del Pavo Real y acceso a Tercera Ronda. A 15 minutos a pie de la PLAYA DE RIAZOR! Justo enfrente está el CEIP Raquel Camacho, además del CEIP San Pedro de Visma, IES Agra del Orzán y la Biblioteca Municipal y Centro Cultural Ágora. No pierda la oportunidad de visitar la vivienda, estaremos encantados de enseñársela.",False,good,False,True,1708.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en ANTONIO PEDREIRA RÍOS,,,,True,False,6000.0,
4,99038511,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4d/cf/e9/1032064592.jpg,4099,38,3,158000.0,flat,sale,106.0,True,3,2,Avenida Ejército,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3549527,-8.3936433,False,https://www.idealista.com/inmueble/99038511/,2515,"Se vende piso reformado en la avenida del ejercito con vistas al mar. Se trata de un piso 3º sin ascensor, cuyos 106 m2 construidos se distribuyen actualmente en amplio salon comedor exterior, dormitorio principal, dormitorio secundario con habitacion italiana como vestidor, cocina totalmente equipada y habitacion como office/comedor de la cocina. Dispone ademas de 2 baños completos con ducha y una despensa. El piso se encuentra en un edifico de los años 50, con orientacion este, que tiene bonitas vistas hacia el mar y la ciudad, luminoso y con patio trasero con tendal cubierto. Dispone de calefaccion por acumuladores electricos, ventanas tipo climalit oscilobatientes con persianas electricas, suelos de tarima y en la ultima reforma se dispuso de un aislamiento perimetral por la fachada. Fantastica oportunidad de vivir en un piso listo para entrar, en una zona tranquila con todos los servicios, bien comunicada y con unas vistas despejadas hacia el mar.",True,good,False,False,1491.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Avenida Ejército,,,,,,,
5,97965052,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8b/df/37/996484073.jpg,21604,24,4,75000.0,flat,sale,96.0,True,2,1,Calle Ribadavia,A Coruña,A Coruña,Os Mallos,es,43.3592905,-8.4090597,False,https://www.idealista.com/inmueble/97965052/,2176,"SI Quieres despertarte con SOL, ésta seria Tu terraza. Terraza cubierta y acristalada para disfrutar de ella aún con mal tiempo. Dos habitaciones, salón comedor, un baño y una amplia cocina, todo ello en perfecto estado de conservación. Es un cuarto piso sin ascensor pero, están barajando la idea de la colocación del mismo. Vivienda accesible y preparada para disfrutar, sin necesidad de ninguna reforma. ¿Qué estás buscando?",False,good,False,False,781.0,False,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en Calle Ribadavia,,,,,,,
6,98831065,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/78/71/aa/1025216638.jpg,,23,6,138000.0,penthouse,sale,67.0,True,1,1,"poeta trillo figueroa, 9",A Coruña,A Coruña,Cuatro Caminos - Plaza de la Cubela,es,43.3538526,-8.3977143,True,https://www.idealista.com/inmueble/98831065/,2607,"Espectacular Ático cerca del corte Inglés, por la zona de la gaiteira. se trata de una 6ª planta sin Ascensor, pero con posibilidad de instalación, es un Loft/apartamento de 1 dormitorior 1 baño amplio con vestidor y cocina Saloón espectacular, con una terraza orientacion Sur, y unas galerias en el salón cocina con zona verde que le dan una sensación de estar rodeado de naturaleza, este piso está reformado con mucho gusto y sobretodo con los mejores sistemas/materiales del mercado.",False,good,False,False,2060.0,False,False,False,False,False,False,flat,"Cuatro Caminos - Plaza de la Cubela, A Coruña","Ático en poeta trillo figueroa, 9",,penthouse,,,,,
7,94081082,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a9/ec/31/879304595.jpg,PISO ROSALES/LABAÑOU,21,4,95000.0,flat,sale,76.0,True,3,1,Riazor - Los Rosales,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3735012,-8.4209355,False,https://www.idealista.com/inmueble/94081082/,1860,"OPORTUNIDAD DE INVERSIÓN Piso para reformar con gran potencial.  Ubicado a escasos metros del C. C. Los Rosales, Ciudad Escolar y el paseo marítimo. Cuenta con todos los servicios a pie de calle (centro comercial, comercios, hostelería,.. . ) y muy buena conexión con el centro de la ciudad y las principales vías de salida (3ª ronda, ronda de Outeiro). Se ubica en la 4ª planta de un edificio que hace esquina, contando la vivienda con fachada a dos calles. Con un frente de más 15 metros lineales de fachada, las ventanas, de gran formato, aportan gran luminosidad a la vivienda.  Todas las carpinterías exteriores han sido cambiadas recientemente, instalando ventanas de alta calidad (marca Cortizo, oscilobatientes y con rotura de puente térmico). La vivienda se distribuye en 3 habitaciones de buen tamaño y con armarios, 1 cuarto de baño completo (posible reconvertir en 2 piezas más pequeñas), salón-estar y cocina independiente con office y hueco a patio interior. Esta vivienda, que permite varias alternativas reforma/redistribución tanto de 2 como de 3 habitaciones, es una magnífica oportunidad tanto si se destina a vivienda habitual como en rentabilidad/alquiler.",False,renew,False,False,1250.0,True,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Piso,,,,,,,
8,98765690,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/23/26/04/1023012915.jpg,22144,30,1,140000.0,flat,sale,78.0,True,2,2,Agra del Orzán - Ventorrillo,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3625685,-8.4226279,False,https://www.idealista.com/inmueble/98765690/,2545,"Compra un piso con ascensor y un patio de 30 metros en una de las zonas más animadas de A Coruña. En las proximidades de Calle Barcelona, una zona comercial llena de comercios y servicios de todo tipo, en la que siempre hay gente paseando y tomando algo en las terrazas, tienes disponible un piso de 78 metros que te va a entrar por los ojos. Una vivienda cómoda y divertida en dónde una pareja joven con mascota podrá disfrutar a lo grande. Comenzamos con su amplio salón, con muchos ventanales a la calle y puertas acristaladas que le da un toque muy actual. A continuación, está la cocina, equipada con electrodomésticos y una barra de granito para comer a diario. Al fondo del piso se encuentran dos dormitorios espaciosos con ventanas a un patio al que podrás acceder a través de uno de los dormitorios. Un patio amplio con una parte cubierta que se ha aprovechado como área de lavandería. El piso dispone de un baño completo con ducha, pero, además, tienes la posibilidad de habilitar fácilmente un segundo baño en una pequeña estancia que ahora se usa como despensa. Un piso completo dotado de calefacción a gas natural, suelos de gres y parquet en los dormitorios. El edificio del año 1969 está totalmente renovado con fachada y tejados nuevos y el agua está incluida en la cuota de la comunidad. Compra en un piso alegre y versátil en una zona dinámica y divertida de la ciudad. Llámanos o mándanos un WhatsApp ya al 981 170 809. En AGH te ayudamos a encontrar tu hogar.",True,good,False,True,1795.0,True,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso,,,,,,,
9,88792448,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/61/71/755494901.jpg,,23,13,200000.0,flat,sale,118.0,True,4,2,Riazor - Los Rosales,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3647484,-8.424479,False,https://www.idealista.com/inmueble/88792448/,2519,"Fantástica vivienda con unas vistas increíbles a las playas de la ciudad y a la Torre de Hércules, muy bien orientado al sol. La ubicación, en una planta 13ª, permite disfrutar de mucha luminosidad, relajantes vistas y supersilenciosa. A esta acogedora vivienda se accede a través de un amplio hall con armario empotrado. Desde el hall se distribuye: Por un lado hacia un moderno salón- comedor con grandes ventanales  Por otro a una amplia cocina totalmente equipada con muebles altos y bajos, que cuenta con todos los electrodomésticos, e incluso cuarto de lavadora.  Por último, continuamos por el pasillo que nos lleva a las 4 habitaciones y dos baños, uno de ellos en la suite principal. La vivienda fue reformada hace pocos años, con acabados constructivos muy buenos. Tarima flotante, carpintería de las puertas en roble y baños y cocinas con suelos porcelánicos. La carpintería exterior es de doble ventanal. El aseo de cortesía dispone de plato de ducha y el que está incorporado a la habitación principal de bañera con columna de hidromasaje. Ambos tienen toalleros calefactables eléctricos, al igual que la calefacción de la vivienda. Todas las dependencias, salvo los baños, son exteriores. Dos dormitorios tienen armarios empotrados y otro está acondicionado como sala de estudio. Piso muy luminoso, exterior, en una zona muy consolidada de la ciudad, con mucha proyección futura y con todos los servicios. La vivienda cuenta con un trastero en la última planta del edificio. El edificio fue rehabilitado recientemente y tiene las zonas comunes muy amplias y cuidadas. Con dos ascensores y rampa de acceso para personas de movilidad reducida que hace que los mismos se encuentre a cota 0. Cuenta también con servicio de portería. Está ubicado en una zona tranquila y despejada que dispone de todos los servicios: centros universitarios, comerciales, de hostelería, de ocio, gimnasios, culturales, hospitales, parques, etc. , con excelentes comunicaciones de entrada y salida a la ciudad (estaciones de tren, autobuses, aeropuerto, Tercera Ronda…) Zona próxima a Riazor, Paseo Marítimo y Casa del Agua, en la que podrás disfrutar de las playas y puertos deportivos de un auténtico mirador panorámico como si estuviera de vacaciones. Una vivienda con muchas posibilidades, lista para entrar a vivir! y a un precio muy asequible… Ven a verla… seguro que te gustará….",False,good,False,True,1695.0,True,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Piso,,,,,,,
10,99149808,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/84/4b/d5/1035165223.jpg,,16,4,118000.0,flat,sale,80.0,True,3,1,ANGEL REBOLLO,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3780461,-8.4043649,False,https://www.idealista.com/inmueble/99149808/,479,"LA PARTE MÁS BONITA DE MONTE ALTO, piso totalmente exterior haciendo esquina con vistas despejadas al parque. Es un piso precioso y muy luminoso de habitaciones con formas rectas que con una pequeña reforma puede quedar espectacular. Techos altos, molduras originales y unas formas de vigas para hacer algo muy especial. Actualmente no tiene ascensor y está en la cuarta planta. No dejes pasar la oportunidad. INVERSORES, RENTABILIDAD SUPERIOR AL 5%. Este anuncio es informativo y puede contener errores.",True,renew,False,False,1475.0,True,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en ANGEL REBOLLO,,,,,,,
11,98577348,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9d/6e/d8/1016909168.jpg,3511,29,1,115000.0,flat,sale,73.0,True,2,1,Calle Almirante Mourelle,A Coruña,A Coruña,Riazor - Los Rosales,es,43.3636698,-8.4243077,False,https://www.idealista.com/inmueble/98577348/,2577,"Al lado de la Ronda de Outeiro y de la avenida de Peruleiro y a 15 minutos del estadio y la playa de Riazor, piso con luz natural en una zona con todos los servicios de supermercados, colegios, institutos, farmacias, etc.  La vivienda en buen estado de conservación y reformado, es una planta 1ª sin ascensor con posibilidad de ponerlo en el edificio, esta distribuida en hall, 2 dormitorios amplios, salón-comedor, cocina amueblada con electrodomésticos y baño amueblado con ducha con mampara con zona de lavandería. Suelos de parquet y cerámica, ventanales de aluminio, calefacción y agua caliente gas natural. Gastos de comunidad 25 €/mensuales.",False,good,False,,1575.0,False,False,False,False,False,False,flat,"Riazor - Los Rosales, A Coruña",Piso en Calle Almirante Mourelle,,,,,,,
12,98519624,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a5/ce/19/1015067916.jpg,3508,27,5,137000.0,flat,sale,37.0,True,1,1,Calle Coronel Calaza,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3787231,-8.402418,False,https://www.idealista.com/inmueble/98519624/,352,"Edificio seminuevo del año 2006, 5ª planta con ascensor, situado en Monte Alto, el barrio de moda, al lado de paseo marítimo y muy cerquita de la Torre de Hércules. Una zona tranquila y cómoda con todos los servicios (colegios, farmacia, supermercados, etc. ), cerca del centro de la ciudad. La vivienda muy luminosa con una superficie de 32 m2 útiles, es un estudio diáfano todo en el mismo ambiente salón-dormitorio-cocina amueblada con todos los electrodomésticos (combi, horno, vitrocerámica, lavavajillas de 45 lavadora), salvo el baño con ducha que estaría separado, también tiene una armario empotrado. Ventanales de de aluminio con rotura de puente térmico, calefacción y agua caliente eléctrica, puertas en roble y suelos de parquet, además dispone de plaza de garaje y trastero. Gastos de comunidad 54 €/mensuales.",False,good,False,True,3703.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Calle Coronel Calaza,,,,True,True,,
13,98348309,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/93/52/f1/1008972297.jpg,C3002,37,3,170000.0,flat,sale,52.0,True,1,1,Calle REAL s/n,A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.3697018,-8.4005707,True,https://www.idealista.com/inmueble/98348309/,860,"Se vende acogedor apartamento reformado en el centro de A Coruña. La vivienda consta de cincuenta y dos metros cuadrados construidos y de cuarenta y cuatro metros cuadrados útiles, distribuidos en las siguientes estancias: Un hall recibidor con armario empotrado, amplio salón-comedor con galería que da a la Calle Real, un dormitorio, un baño con plato de ducha y zona de lavandería, una cocina pequeña. La características de la vivienda son las que siguen: - 2 armarios empotrados. - Halógenos. - Carpintería interior lacada en blanco. - Todo eléctrico. - Soleado. - Sin ascensor. La zona dispone de todo lo necesario para el día a día, supermercados, escuelas, farmacias, mercado de abastos, locales de hostelería, pequeño y gran comercio. Sito en el centro de la ciudad dispone de conexiones de todo tipo con el resto de barrios de la misma. BUENA INVERSIÓN. Para más información o bien para programar una visita, no dude en ponerse en contacto con nosotros a través de los números telefónicos 690665660/ 881339649.",True,good,False,False,3269.0,False,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña",Piso en Calle REAL s/n,"[{'name': 'apartamentoType', 'text': 'Apartamento'}]",,,,,,
14,98129311,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/01/8a/0a/1001985066.jpg,3493,29,5,110000.0,flat,sale,74.0,False,3,1,Avenida de Oza,A Coruña,A Coruña,Los Castros - Castrillón,es,43.3527728,-8.3937018,False,https://www.idealista.com/inmueble/98129311/,2754,"Situado cerca de la zona de Cuatro Caminos, en la avenida de Oza, al lado del Corte Inglés y del parque Europa, un excelente entorno con todos los servicios y buenas comunicaciones al centro de la ciudad. La zona dispone de colegios, institutos, farmacias, etc. La vivienda totalmente para reformar, es piso con ascensor interior con mucha luz, con una superficie útil aproximada de 68 m2, consta de una distribución estupenda con 3 dormitorios (uno de ellos es una habitación italiana), salón, cocina-comedor amueblada, baño completo con ducha y un tendedero cubierto. Gastos de comunidad 45 €/mensuales.",False,renew,False,True,1486.0,False,False,False,False,False,False,flat,"Los Castros - Castrillón, A Coruña",Piso en Avenida de Oza,,,,,,,
15,96322806,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/9f/05/949197253.jpg,N2576,38,2,140000.0,flat,sale,85.0,True,2,1,Avenida Finisterre,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3579661,-8.420536,False,https://www.idealista.com/inmueble/96322806/,2790,"Piso curioso en Avenida Finisterre con Ronda de Outeiro, listo PARA ENTRAR A VIVIR, LUMINOSO Y SOLEADO por su orientación SUR, 2 dormitorios amplios, salón + italiana (actualmente la italiana está siendo utilizada como dormitorio y el otro dormitorio está como sala - comedor). Un baño amplio reformado, completo, con cabina de ducha y ventana. Cocina independiente y espaciosa con sus electrodomésticos en muy buen estado. Suelo de parquet. Armarios empotrados y muebles hechos a medida. Ventanas de aluminio lacadas en blanco, oscilobatientes con sistema climalit. El edificio cuenta con ascensor y salva-escaleras. Muy bien situado, con absolutamente todos los servicios y de fácil entrada y salida de la cuidad. Supermercados a escoger, colegios, centro de salud, bibliotecas, polideportivo, paradas de buses, taxis, farmacias, cafés, todo tipo de comercios, entre otros.. . Ven a visitarlo, estaremos encantados de atenderte. WWW. URBEKO. ES.",False,good,False,True,1647.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Avenida Finisterre,,,,,,,
16,94485515,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/41/d4/62/890124569.jpg,3334,40,2,145000.0,flat,sale,87.0,True,4,1,Avenida Conchiñas,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3597106,-8.4227425,False,https://www.idealista.com/inmueble/94485515/,2767,"Situado en la Ronda de Outeiro, al lado de la Barcelona y de la plaza de las Conchiñas, piso totalmente exterior en esquina en buen estado de conservación en una zona con todos los servicios de supermercados, colegios, institutos y farmacias y a 15 minutos del centro. La vivienda con mucha luz y orientación suroeste, tiene hall y pasillo, 4 dormitorios (uno con armario empotrado), salón-comedor en esquina, cocina amueblada con todos los electrodomesticos reformada en el año 2013 y baño completo con ducha con mampara también reformado en el año 2013, además dispone de calefacción eléctrica, suelos de parquet, doble de ventanal (aluminio y madera). Gastos de comunidad 70 € que incluye el consumo del agua. Edificio con fachada, portal y tejado renovados.",False,good,False,True,1667.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Avenida Conchiñas,,,,,,,
17,98741449,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6d/bc/95/1022223401.jpg,3522,35,3,125000.0,flat,sale,86.0,True,3,2,Calle Antonio Pedreira Ríos,A Coruña,A Coruña,Agra del Orzán - Ventorrillo,es,43.3619047,-8.4257911,False,https://www.idealista.com/inmueble/98741449/,2790,"Situado al lado de la Ronda de Outeiro, muy cerquita de la entrada de la tercera Ronda, en el entorno de la calle Barcelona, cerca de las piscina de Agra y del nuevo centro cívico del Ágora en Ventorrillo. En la zona dispone de colegios, institutos, además de multitud de supermercados. Un vivienda con orientación oeste, totalmente para reformar, exterior y muy luminosa, esta distribuida en hall con armario empotrado, 3 dormitorios amplios, salón-comedor, cocina amueblada con tendedero y 2 baños completos ambos con bañera. Gastos de comunidad 32 €/mensuales. El edificio de año 1971 tiene el portal nuevo sin barreras arquitectónicas.",False,renew,False,True,1453.0,False,False,False,False,False,False,flat,"Agra del Orzán - Ventorrillo, A Coruña",Piso en Calle Antonio Pedreira Ríos,,,,,,,
18,95071332,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/53/d2/7d/984527617.jpg,D0014,10,bj,123000.0,studio,sale,66.0,True,0,1,Sofia Casanova,A Coruña,A Coruña,Os Mallos,es,43.3591595,-8.4110288,False,https://www.idealista.com/inmueble/95071332/,2256,"Hoy traemos una nueva propiedad singular y especial, de las que tanto nos gustan, con precio llave en mano a estrenar; incluyendo en el precio de venta el proyecto y la reforma para cambio de uso de local en planta baja a vivienda, reuniendo todas las características para convertirse en la vivienda ideal de un emprendedor que trabaja desde casa o en la oportunidad perfecta para los inversores más exigentes. La vivienda diseñada y proyectada en este soleado y luminoso bajo en esquina con orientación sur y vistas despejadas, se trata de un loft compuesto por dos plantas, desarrollando: - En la planta baja la zona de día, compuesta por salón/comedor a doble altura, y cocina integrada, 1 baño completo y cuarto de lavadero/tendedero. - En la planta alta, a la que se accede a través de unas espectaculares escaleras en voladizo de chapa plegada de acero, la zona de noche, con un amplio y luminoso dormitorio/estudio en el que conseguir la ansiada conciliación laboral y familiar. En las imágenes fotorrealistas o renders, podéis ver todos los acabados y materiales que se han definido para este espectacular proyecto, así como los detalles más impresionantes del mismo, con la escalera de acceso al dormitorio/estudio de la planta alta o los grandes y luminosos ventanales del salón/comedor a doble altura desde los que deleitarse viendo el sol ocultarse al atardecer, sin salir de casa. Lo mejor de todo es que el proyecto, junto con la reforma son personalizables al gusto del comprador, podrás elegir los acabados y materiales con la ayuda y el asesoramiento de nuestro equipo de profesionales. Por si fuera poco, la ubicación de esta vivienda tan especial es cómoda y tranquila a partes iguales, para personas que quieran residir en la ciudad de A Coruña; a escasos 500 metros de los Juzgados y a 15 minutos caminando de la Plaza Pontevedra y del Paseo Marítimo, además de tener acceso a la Tercera Ronda a 5 minutos en coche. Sin duda, una vivienda única a un precio imbatible, que no puedes dejar escapar. Ven a conocerla.",False,renew,False,False,1864.0,True,False,False,False,False,False,flat,"Os Mallos, A Coruña",Estudio en Sofia Casanova,"[{'name': 'loftType', 'text': 'Loft'}]",studio,,,,,
19,98400305,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cd/b1/4e/1010913783.jpg,VPI-CABA,18,3,170000.0,flat,sale,63.0,True,2,2,RAMON CABANILLAS,A Coruña,A Coruña,Os Mallos,es,43.3550852,-8.4116471,False,https://www.idealista.com/inmueble/98400305/,2688,"Piso a estrenar, listo para entrar a vivir. Aprovecha esta oportunidad de poder entrar en tu nuevo hogar sin preocuparte en mucho tiempo de obras, esta vivienda ha sido reformada íntegramente con acabados de primerísimas calidades. Tu nuevo hogar está tercera planta de un edificio con ascensor, tiene una superficie de 63 metros que están distribuidos de la siguiente forma: cocina tipo americana con zona de salón comedor, un amplio espacio de concepto abierto ideal para decorar a tu gusto, 2 dormitorios y 2 baños. El dormitorio principal es tipo suite, cuenta con un amplio espacio destinado a vestidor y un cuarto de baño con diseño muy actual. Los dos baños están equipados con plato de ducha con mamparas. En esta vivienda queremos destacar que ha sido realizada una reforma en la que se ha cuidado hasta el mínimo detalle para que su propietario disfrute de un gran confort, se han aislado todas las paredes con lana de roca y TRIPOMANT, las ventanas son de aluminio con rotura de puente térmico y vidrio de doble acristalamiento con cámara de argón y persianas motorizadas. La iluminación es toda led, el suelo laminado es AC5, puerta de seguridad, carpintería interior lacada etc… Contáctanos y te enseñaremos esta vivienda que te va a encantar.",False,good,False,True,2698.0,True,False,False,False,False,False,flat,"Os Mallos, A Coruña",Piso en RAMON CABANILLAS,,,,,,,
20,97386232,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/ef/e1/977911596.jpg,21-062,24,2,135000.0,flat,sale,67.0,True,2,1,Marconi,A Coruña,A Coruña,Monte Alto - Zalaeta - Atocha,es,43.3735795,-8.3965075,False,https://www.idealista.com/inmueble/97386232/,444,"Bonito piso en venta en la calle Marconi. A escasos metros de la calle de la Torre, en una zona muy tranquila encontramos este luminoso piso.  Se trata de una segunda planta sin ascensor y sus 67m² construidos se distribuyen de la siguiente manera: un salón con comedor contiguo, dos dormitorios (el principal con un amplio armario), un baño con plato de ducha y una cocina independiente totalmente equipada (horno, frigorífico, lavadora, microondas …etc ). El piso tiene suelos de tarima, ventanas climalit oscilobatientes en baño y cocina, y ventantal doble en salón y habitación secundaria, tendedero cubierto, calefacción eléctrica, puerta de seguridad y portero automático. La vivienda dispone de una magnífica orientación, que le otorga muchas horas de sol directa, unido a su excelente ubicación permite disfrutar del descanso, sin renunciar a una zona con todos los servicios a un paso: farmacias, colegios, bancos, farmacias, …etc. Una oportunidad de vivir en una zona céntrica, muy bien comunicada y en una de las zonas de mayor demanda de la ciudad. No dude en solicitarnos más información.",False,good,False,False,2015.0,False,False,False,False,False,False,flat,"Monte Alto - Zalaeta - Atocha, A Coruña",Piso en Marconi,,,,,,,
21,93245491,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d8/b9/d1/857963414.jpg,SAN CARLOS,23,1,200000.0,flat,sale,70.0,True,2,1,"San Carlos, 4",A Coruña,A Coruña,Ciudad Vieja - Centro,es,43.36927,-8.39127,True,https://www.idealista.com/inmueble/93245491/,1067,"JARDINES DE SAN CARLOS, DÚPLEX, 2 DORMITORIOS. 200.000€ Año de construcción 2006. Distribución: Planta de arriba; cocina americana y dormitorio principal.  Planta inferior; dormitorio y baño. Calefacción de suelo radiante (hilo radiante). Agua caliente por termo eléctrico (80 litros). Ventanas oscilobatientes climalit con rotura de puente térmico. Las ventanas de la planta superior dan acceso a un balcón francés. Suelos de tarima. Armarios empotrados en los dormitorios. Precio: 200.000€.",False,good,False,True,2857.0,False,False,False,False,False,False,flat,"Ciudad Vieja - Centro, A Coruña","Piso en San Carlos, 4",,,,,,,
22,97031377,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/d6/1d/963758336.jpg,DC Coruña PS ALI LIM0000186081,14,5,142900.0,flat,sale,49.0,True,1,1,"Calle San Isidoro, 14",A Coruña,A Coruña,Sagrada Familia,es,43.3600811,-8.4164874,True,https://www.idealista.com/inmueble/97031377/,2403,"PISO DE 49m2, 1 HABITACIÓN, 1 BAÑO, COCINA AMERICANA Y SALÓN COMEDOR, EN LA CALLE SAN ISIDORO DE LA CORUÑA, AL LADO DE LA RONDA DE NELLE, a la altura del PARQUE DE SANTA MARGARITA. Vivienda exterior, orientada al SurEste, y soleado con gran ventanal a la calle. Edificio con ascensor, rodeado de todos los servicios urbanos y muy bien comunicado con la salida de la ciudad por la Ronda de Nelle. Incluye plaza de garaje en el precio de venta.",False,good,False,True,2916.0,True,False,False,False,False,False,flat,"Sagrada Familia, A Coruña","Piso en Calle San Isidoro, 14",,,,True,True,,
